season,round,position,points,wins,constructorId
2004,12,10,1.0,0,minardi
2004,13,1,202.0,12,ferrari
2004,13,2,91.0,1,renault
2004,13,3,83.0,0,bar
2004,13,4,54.0,0,williams
2004,13,5,37.0,0,mclaren
2004,13,6,19.0,0,sauber
2004,13,7,8.0,0,toyota
2004,13,8,7.0,0,jaguar
2004,13,9,5.0,0,jordan
2004,13,10,1.0,0,minardi
2004,14,1,216.0,12,ferrari
2004,14,2,91.0,1,renault
2004,14,3,83.0,0,bar
2004,14,4,54.0,0,williams
2004,14,5,49.0,1,mclaren
2004,14,6,28.0,0,sauber
2004,14,7,10.0,0,jaguar
2004,14,8,9.0,0,toyota
2004,14,9,5.0,0,jordan
2004,14,10,1.0,0,minardi
2004,15,1,234.0,13,ferrari
2004,15,2,94.0,0,bar
2004,15,3,91.0,1,renault
2004,15,4,60.0,0,williams
2004,15,5,52.0,1,mclaren
2004,15,6,29.0,0,sauber
2004,15,7,10.0,0,jaguar
2004,15,8,9.0,0,toyota
2004,15,9,5.0,0,jordan
2004,15,10,1.0,0,minardi
2004,16,1,244.0,14,ferrari
2004,16,2,105.0,0,bar
2004,16,3,96.0,1,renault
2004,16,4,64.0,0,williams
2004,16,5,58.0,1,mclaren
2004,16,6,32.0,0,sauber
2004,16,7,10.0,0,jaguar
2004,16,8,9.0,0,toyota
2004,16,9,5.0,0,jordan
2004,16,10,1.0,0,minardi
2004,17,1,254.0,15,ferrari
2004,17,2,116.0,0,bar
2004,17,3,100.0,1,renault
2004,17,4,74.0,0,williams
2004,17,5,61.0,1,mclaren
2004,17,6,33.0,0,sauber
2004,17,7,10.0,0,jaguar
2004,17,8,9.0,0,toyota
2004,17,9,5.0,0,jordan
2004,17,10,1.0,0,minardi
2004,18,1,262.0,15,ferrari
2004,18,2,119.0,0,bar
2004,18,3,105.0,1,renault
2004,18,4,88.0,1,williams
2004,18,5,69.0,1,mclaren
2004,18,6,34.0,0,sauber
2004,18,7,10.0,0,jaguar
2004,18,8,9.0,0,toyota
2004,18,9,5.0,0,jordan
2004,18,10,1.0,0,minardi
2005,1,1,16.0,1,renault
2005,1,2,8.0,0,ferrari
2005,1,3,7.0,0,red_bull
2005,1,4,4.0,0,williams
2005,1,5,4.0,0,mclaren
2005,1,6,0.0,0,toyota
2005,1,7,0.0,0,sauber
2005,1,8,0.0,0,jordan
2005,1,9,0.0,0,minardi
2005,1,10,0.0,0,bar
2005,2,1,26.0,2,renault
2005,2,2,12.0,0,toyota
2005,2,3,11.0,0,red_bull
2005,2,4,10.0,0,ferrari
2005,2,5,10.0,0,williams
2005,2,6,9.0,0,mclaren
2005,2,7,0.0,0,sauber
2005,2,8,0.0,0,jordan
2005,2,9,0.0,0,minardi
2005,2,10,0.0,0,bar
2005,3,1,36.0,3,renault
2005,3,2,25.0,0,toyota
2005,3,3,19.0,0,mclaren
2005,3,4,13.0,0,williams
2005,3,5,12.0,0,red_bull
2005,3,6,10.0,0,ferrari
2005,3,7,2.0,0,sauber
2005,3,8,0.0,0,jordan
2005,3,9,0.0,0,minardi
2005,3,10,0.0,0,bar
2005,4,1,46.0,4,renault
2005,4,2,29.0,0,toyota
2005,4,3,25.0,0,mclaren
2005,4,4,18.0,0,ferrari
2005,4,5,18.0,0,williams
2005,4,6,13.0,0,red_bull
2005,4,7,7.0,0,sauber
2005,4,8,0.0,0,jordan
2005,4,9,0.0,0,minardi
2005,4,10,0.0,0,bar
2005,5,1,58.0,4,renault
2005,5,2,40.0,0,toyota
2005,5,3,37.0,1,mclaren
2005,5,4,21.0,0,williams
2005,5,5,18.0,0,ferrari
2005,5,6,14.0,0,red_bull
2005,5,7,7.0,0,sauber
2005,5,8,0.0,0,jordan
2005,5,9,0.0,0,minardi
2005,5,10,0.0,0,bar
2005,6,1,63.0,4,renault
2005,6,2,51.0,2,mclaren
2005,6,3,43.0,0,toyota
2005,6,4,35.0,0,williams
2005,6,5,21.0,0,ferrari
2005,6,6,14.0,0,red_bull
2005,6,7,7.0,0,sauber
2005,6,8,0.0,0,jordan
2005,6,9,0.0,0,minardi
2005,6,10,0.0,0,bar
2005,7,1,76.0,5,renault
2005,7,2,53.0,2,mclaren
2005,7,3,44.0,0,toyota
2005,7,4,43.0,0,williams
2005,7,5,31.0,0,ferrari
2005,7,6,19.0,0,red_bull
2005,7,7,7.0,0,sauber
2005,7,8,0.0,0,jordan
2005,7,9,0.0,0,bar
2005,7,10,0.0,0,minardi
2005,8,1,76.0,5,renault
2005,8,2,63.0,3,mclaren
2005,8,3,47.0,0,williams
2005,8,4,47.0,0,toyota
2005,8,5,45.0,0,ferrari
2005,8,6,22.0,0,red_bull
2005,8,7,12.0,0,sauber
2005,8,8,0.0,0,jordan
2005,8,9,0.0,0,bar
2005,8,10,0.0,0,minardi
2005,9,1,76.0,5,renault
2005,9,2,63.0,3,mclaren
2005,9,3,63.0,1,ferrari
2005,9,4,47.0,0,williams
2005,9,5,47.0,0,toyota
2005,9,6,22.0,0,red_bull
2005,9,7,12.0,0,sauber
2005,9,8,11.0,0,jordan
2005,9,9,7.0,0,minardi
2005,9,10,0.0,0,bar
2005,10,1,89.0,6,renault
2005,10,2,71.0,3,mclaren
2005,10,3,69.0,1,ferrari
2005,10,4,53.0,0,toyota
2005,10,5,47.0,0,williams
2005,10,6,22.0,0,red_bull
2005,10,7,13.0,0,sauber
2005,10,8,11.0,0,jordan
2005,10,9,7.0,0,minardi
2005,10,10,5.0,0,bar
2005,11,1,102.0,6,renault
2005,11,2,87.0,4,mclaren
2005,11,3,74.0,1,ferrari
2005,11,4,54.0,0,toyota
2005,11,5,47.0,0,williams
2005,11,6,22.0,0,red_bull
2005,11,7,13.0,0,sauber
2005,11,8,11.0,0,jordan
2005,11,9,9.0,0,bar
2005,11,10,7.0,0,minardi
2005,12,1,117.0,7,renault
2005,12,2,95.0,4,mclaren
2005,12,3,78.0,1,ferrari
2005,12,4,57.0,0,toyota
2005,12,5,47.0,0,williams
2005,12,6,24.0,0,red_bull
2005,12,7,15.0,0,bar
2005,12,8,14.0,0,sauber
2005,12,9,11.0,0,jordan
2005,12,10,7.0,0,minardi
2005,13,1,117.0,7,renault
2005,13,2,105.0,5,mclaren
2005,13,3,86.0,1,ferrari
2005,13,4,68.0,0,toyota
2005,13,5,52.0,0,williams
2005,13,6,24.0,0,red_bull
2005,13,7,20.0,0,bar
2005,13,8,14.0,0,sauber
2005,13,9,11.0,0,jordan
2005,13,10,7.0,0,minardi
2005,14,1,130.0,7,renault
2005,14,2,121.0,6,mclaren
2005,14,3,86.0,1,ferrari
2005,14,4,71.0,0,toyota
2005,14,5,52.0,0,williams
2005,14,6,27.0,0,red_bull
2005,14,7,24.0,0,bar
2005,14,8,14.0,0,sauber
2005,14,9,11.0,0,jordan
2005,14,10,7.0,0,minardi
2005,15,1,144.0,7,renault
2005,15,2,136.0,7,mclaren
2005,15,3,86.0,1,ferrari
2005,15,4,78.0,0,toyota
2005,15,5,54.0,0,williams
2005,15,6,27.0,0,red_bull
2005,15,7,25.0,0,bar
2005,15,8,14.0,0,sauber
2005,15,9,11.0,0,jordan
2005,15,10,7.0,0,minardi
2005,16,1,152.0,7,renault
2005,16,2,146.0,8,mclaren
2005,16,3,90.0,1,ferrari
2005,16,4,80.0,0,toyota
2005,16,5,59.0,0,williams
2005,16,6,31.0,0,bar
2005,16,7,27.0,0,red_bull
2005,16,8,17.0,0,sauber
2005,16,9,12.0,0,jordan
2005,16,10,7.0,0,minardi
2005,17,1,164.0,9,mclaren
2005,17,2,162.0,7,renault
2005,17,3,98.0,1,ferrari
2005,17,4,81.0,0,toyota
2005,17,5,59.0,0,williams
2005,17,6,33.0,0,bar
2005,17,7,27.0,0,red_bull
2005,17,8,17.0,0,sauber
2005,17,9,12.0,0,jordan
2005,17,10,7.0,0,minardi
2005,18,1,176.0,7,renault
2005,18,2,174.0,10,mclaren
2005,18,3,100.0,1,ferrari
2005,18,4,82.0,0,toyota
2005,18,5,64.0,0,williams
2005,18,6,37.0,0,bar
2005,18,7,30.0,0,red_bull
2005,18,8,17.0,0,sauber
2005,18,9,12.0,0,jordan
2005,18,10,7.0,0,minardi
2005,19,1,191.0,8,renault
2005,19,2,182.0,10,mclaren
2005,19,3,100.0,1,ferrari
2005,19,4,88.0,0,toyota
2005,19,5,66.0,0,williams
2005,19,6,38.0,0,bar
2005,19,7,34.0,0,red_bull
2005,19,8,20.0,0,sauber
2005,19,9,12.0,0,jordan
2005,19,10,7.0,0,minardi
2006,1,1,10.0,1,renault
2006,1,2,10.0,0,mclaren
2006,1,3,8.0,0,ferrari
2006,1,4,5.0,0,honda
2006,1,5,5.0,0,williams
2006,1,6,1.0,0,red_bull
2006,1,7,0.0,0,toro_rosso
2006,1,8,0.0,0,bmw_sauber
2006,1,9,0.0,0,toyota
2006,1,10,0.0,0,mf1
2006,1,11,0.0,0,super_aguri
2006,2,1,28.0,2,renault
2006,2,2,15.0,0,ferrari
2006,2,3,15.0,0,mclaren
2006,2,4,11.0,0,honda
2006,2,5,5.0,0,williams
2006,2,6,2.0,0,bmw_sauber
2006,2,7,1.0,0,toyota
2006,2,8,1.0,0,red_bull
2006,2,9,0.0,0,toro_rosso
2006,2,10,0.0,0,mf1
2006,2,11,0.0,0,super_aguri
2006,3,1,42.0,3,renault
2006,3,2,23.0,0,mclaren
2006,3,3,15.0,0,ferrari
2006,3,4,13.0,0,honda
2006,3,5,10.0,0,bmw_sauber
2006,3,6,7.0,0,toyota
2006,3,7,5.0,0,williams
2006,3,8,2.0,0,red_bull
2006,3,9,0.0,0,toro_rosso
2006,3,10,0.0,0,mf1
2006,3,11,0.0,0,super_aguri
2006,4,1,51.0,3,renault
2006,4,2,33.0,0,mclaren
2006,4,3,30.0,1,ferrari
2006,4,4,15.0,0,honda
2006,4,5,10.0,0,bmw_sauber
2006,4,6,8.0,0,williams
2006,4,7,7.0,0,toyota
2006,4,8,2.0,0,red_bull
2006,4,9,0.0,0,toro_rosso
2006,4,10,0.0,0,mf1
2006,4,11,0.0,0,super_aguri
2006,5,1,62.0,3,renault
2006,5,2,46.0,2,ferrari
2006,5,3,38.0,0,mclaren
2006,5,4,19.0,0,honda
2006,5,5,11.0,0,bmw_sauber
2006,5,6,10.0,0,williams
2006,5,7,7.0,0,toyota
2006,5,8,2.0,0,red_bull
2006,5,9,0.0,0,toro_rosso
2006,5,10,0.0,0,mf1
2006,5,11,0.0,0,super_aguri
2006,6,1,78.0,4,renault
2006,6,2,59.0,2,ferrari
2006,6,3,42.0,0,mclaren
2006,6,4,24.0,0,honda
2006,6,5,12.0,0,bmw_sauber
2006,6,6,10.0,0,williams
2006,6,7,7.0,0,toyota
2006,6,8,2.0,0,red_bull
2006,6,9,0.0,0,toro_rosso
2006,6,10,0.0,0,mf1
2006,6,11,0.0,0,super_aguri
2006,7,1,91.0,5,renault
2006,7,2,63.0,2,ferrari
2006,7,3,50.0,0,mclaren
2006,7,4,29.0,0,honda
2006,7,5,14.0,0,bmw_sauber
2006,7,6,10.0,0,williams
2006,7,7,8.0,0,toyota
2006,7,8,8.0,0,red_bull
2006,7,9,0.0,0,toro_rosso
2006,7,10,0.0,0,mf1
2006,7,11,0.0,0,super_aguri
2006,8,1,106.0,6,renault
2006,8,2,75.0,2,ferrari
2006,8,3,59.0,0,mclaren
2006,8,4,29.0,0,honda
2006,8,5,17.0,0,bmw_sauber
2006,8,6,10.0,0,williams
2006,8,7,8.0,0,toyota
2006,8,8,8.0,0,red_bull
2006,8,9,0.0,0,toro_rosso
2006,8,10,0.0,0,mf1
2006,8,11,0.0,0,super_aguri
2006,9,1,121.0,7,renault
2006,9,2,87.0,2,ferrari
2006,9,3,65.0,0,mclaren
2006,9,4,29.0,0,honda
2006,9,5,19.0,0,bmw_sauber
2006,9,6,11.0,0,toyota
2006,9,7,10.0,0,williams
2006,9,8,9.0,0,red_bull
2006,9,9,0.0,0,toro_rosso
2006,9,10,0.0,0,mf1
2006,9,11,0.0,0,super_aguri
2006,10,1,131.0,7,renault
2006,10,2,105.0,3,ferrari
2006,10,3,65.0,0,mclaren
2006,10,4,32.0,0,honda
2006,10,5,19.0,0,bmw_sauber
2006,10,6,16.0,0,toyota
2006,10,7,11.0,0,red_bull
2006,10,8,10.0,0,williams
2006,10,9,1.0,0,toro_rosso
2006,10,10,0.0,0,mf1
2006,10,11,0.0,0,super_aguri
2006,11,1,142.0,7,renault
2006,11,2,121.0,4,ferrari
2006,11,3,71.0,0,mclaren
2006,11,4,32.0,0,honda
2006,11,5,21.0,0,toyota
2006,11,6,20.0,0,bmw_sauber
2006,11,7,11.0,0,red_bull
2006,11,8,10.0,0,williams
2006,11,9,1.0,0,toro_rosso
2006,11,10,0.0,0,mf1
2006,11,11,0.0,0,super_aguri
2006,12,1,149.0,7,renault
2006,12,2,139.0,5,ferrari
2006,12,3,77.0,0,mclaren
2006,12,4,37.0,0,honda
2006,12,5,23.0,0,toyota
2006,12,6,20.0,0,bmw_sauber
2006,12,7,12.0,0,red_bull
2006,12,8,10.0,0,williams
2006,12,9,1.0,0,toro_rosso
2006,12,10,0.0,0,mf1
2006,12,11,0.0,0,super_aguri
2006,13,1,149.0,7,renault
2006,13,2,142.0,5,ferrari
2006,13,3,85.0,0,mclaren
2006,13,4,52.0,1,honda
2006,13,5,26.0,0,toyota
2006,13,6,26.0,0,bmw_sauber
2006,13,7,16.0,0,red_bull
2006,13,8,10.0,0,williams
2006,13,9,1.0,0,toro_rosso
2006,13,10,0.0,0,mf1
2006,13,11,0.0,0,super_aguri
2006,14,1,160.0,7,renault
2006,14,2,158.0,6,ferrari
2006,14,3,89.0,0,mclaren
2006,14,4,58.0,1,honda
2006,14,5,28.0,0,toyota
2006,14,6,26.0,0,bmw_sauber
2006,14,7,16.0,0,red_bull
2006,14,8,10.0,0,williams
2006,14,9,1.0,0,toro_rosso
2006,14,10,0.0,0,mf1
2006,14,11,0.0,0,super_aguri
2006,15,1,168.0,7,ferrari
2006,15,2,165.0,7,renault
2006,15,3,97.0,0,mclaren
2006,15,4,65.0,1,honda
2006,15,5,33.0,0,bmw_sauber
2006,15,6,30.0,0,toyota
2006,15,7,16.0,0,red_bull
2006,15,8,10.0,0,williams
2006,15,9,1.0,0,toro_rosso
2006,15,10,0.0,0,mf1
2006,15,11,0.0,0,super_aguri
2006,15,12,0.0,0,spyker_mf1
2006,16,1,179.0,7,renault
2006,16,2,178.0,8,ferrari
2006,16,3,101.0,0,mclaren
2006,16,4,73.0,1,honda
2006,16,5,35.0,0,bmw_sauber
2006,16,6,30.0,0,toyota
2006,16,7,16.0,0,red_bull
2006,16,8,11.0,0,williams
2006,16,9,1.0,0,toro_rosso
2006,16,10,0.0,0,mf1
2006,16,11,0.0,0,super_aguri
2006,16,12,0.0,0,spyker_mf1
2006,17,1,195.0,8,renault
2006,17,2,186.0,8,ferrari
2006,17,3,105.0,0,mclaren
2006,17,4,78.0,1,honda
2006,17,5,36.0,0,bmw_sauber
2006,17,6,35.0,0,toyota
2006,17,7,16.0,0,red_bull
2006,17,8,11.0,0,williams
2006,17,9,1.0,0,toro_rosso
2006,17,10,0.0,0,mf1
2006,17,11,0.0,0,super_aguri
2006,17,12,0.0,0,spyker_mf1
2006,18,1,206.0,8,renault
2006,18,2,201.0,9,ferrari
2006,18,3,110.0,0,mclaren
2006,18,4,86.0,1,honda
2006,18,5,36.0,0,bmw_sauber
2006,18,6,35.0,0,toyota
2006,18,7,16.0,0,red_bull
2006,18,8,11.0,0,williams
2006,18,9,1.0,0,toro_rosso
2006,18,10,0.0,0,mf1
2006,18,11,0.0,0,super_aguri
2006,18,12,0.0,0,spyker_mf1
2007,1,1,13.0,1,ferrari
2007,1,2,5.0,0,bmw_sauber
2007,1,3,4.0,0,renault
2007,1,4,2.0,0,williams
2007,1,5,1.0,0,toyota
2007,1,6,0.0,0,honda
2007,1,7,0.0,0,super_aguri
2007,1,8,0.0,0,red_bull
2007,1,9,0.0,0,toro_rosso
2007,1,10,0.0,0,spyker
2007,1,11,14.0,0,mclaren
2007,2,1,23.0,1,ferrari
2007,2,2,10.0,0,bmw_sauber
2007,2,3,8.0,0,renault
2007,2,4,3.0,0,toyota
2007,2,5,2.0,0,williams
2007,2,6,0.0,0,red_bull
2007,2,7,0.0,0,honda
2007,2,8,0.0,0,super_aguri
2007,2,9,0.0,0,toro_rosso
2007,2,10,0.0,0,spyker
2007,2,11,32.0,1,mclaren
2007,3,1,39.0,2,ferrari
2007,3,2,18.0,0,bmw_sauber
2007,3,3,9.0,0,renault
2007,3,4,5.0,0,toyota
2007,3,5,2.0,0,williams
2007,3,6,0.0,0,red_bull
2007,3,7,0.0,0,honda
2007,3,8,0.0,0,super_aguri
2007,3,9,0.0,0,toro_rosso
2007,3,10,0.0,0,spyker
2007,3,11,44.0,1,mclaren
2007,4,1,49.0,3,ferrari
2007,4,2,23.0,0,bmw_sauber
2007,4,3,11.0,0,renault
2007,4,4,5.0,0,williams
2007,4,5,5.0,0,toyota
2007,4,6,4.0,0,red_bull
2007,4,7,1.0,0,super_aguri
2007,4,8,0.0,0,honda
2007,4,9,0.0,0,spyker
2007,4,10,0.0,0,toro_rosso
2007,4,11,58.0,1,mclaren
2007,5,1,56.0,3,ferrari
2007,5,2,30.0,0,bmw_sauber
2007,5,3,16.0,0,renault
2007,5,4,7.0,0,williams
2007,5,5,5.0,0,toyota
2007,5,6,4.0,0,red_bull
2007,5,7,1.0,0,super_aguri
2007,5,8,0.0,0,toro_rosso
2007,5,9,0.0,0,honda
2007,5,10,0.0,0,spyker
2007,5,11,76.0,2,mclaren
2007,6,1,60.0,3,ferrari
2007,6,2,38.0,0,bmw_sauber
2007,6,3,21.0,0,renault
2007,6,4,13.0,0,williams
2007,6,5,6.0,0,toyota
2007,6,6,4.0,0,red_bull
2007,6,7,4.0,0,super_aguri
2007,6,8,0.0,0,toro_rosso
2007,6,9,0.0,0,honda
2007,6,10,0.0,0,spyker
2007,6,11,88.0,3,mclaren
2007,7,1,71.0,3,ferrari
2007,7,2,39.0,0,bmw_sauber
2007,7,3,25.0,0,renault
2007,7,4,13.0,0,williams
2007,7,5,9.0,0,toyota
2007,7,6,6.0,0,red_bull
2007,7,7,4.0,0,super_aguri
2007,7,8,0.0,0,toro_rosso
2007,7,9,0.0,0,honda
2007,7,10,0.0,0,spyker
2007,7,11,106.0,4,mclaren
2007,8,1,89.0,4,ferrari
2007,8,2,48.0,0,bmw_sauber
2007,8,3,28.0,0,renault
2007,8,4,13.0,0,williams
2007,8,5,9.0,0,toyota
2007,8,6,6.0,0,red_bull
2007,8,7,4.0,0,super_aguri
2007,8,8,1.0,0,honda
2007,8,9,0.0,0,toro_rosso
2007,8,10,0.0,0,spyker
2007,8,11,114.0,4,mclaren
2007,9,1,103.0,5,ferrari
2007,9,2,56.0,0,bmw_sauber
2007,9,3,31.0,0,renault
2007,9,4,13.0,0,williams
2007,9,5,9.0,0,toyota
2007,9,6,6.0,0,red_bull
2007,9,7,4.0,0,super_aguri
2007,9,8,1.0,0,honda
2007,9,9,0.0,0,toro_rosso
2007,9,10,0.0,0,spyker
2007,9,11,128.0,5,mclaren
2007,10,1,111.0,5,ferrari
2007,10,2,61.0,0,bmw_sauber
2007,10,3,32.0,0,renault
2007,10,4,18.0,0,williams
2007,10,5,16.0,0,red_bull
2007,10,6,9.0,0,toyota
2007,10,7,4.0,0,super_aguri
2007,10,8,1.0,0,honda
2007,10,9,0.0,0,toro_rosso
2007,10,10,0.0,0,spyker
2007,10,11,138.0,5,mclaren
2007,11,1,119.0,5,ferrari
2007,11,2,71.0,0,bmw_sauber
2007,11,3,33.0,0,renault
2007,11,4,20.0,0,williams
2007,11,5,16.0,0,red_bull
2007,11,6,12.0,0,toyota
2007,11,7,4.0,0,super_aguri
2007,11,8,1.0,0,honda
2007,11,9,0.0,0,toro_rosso
2007,11,10,0.0,0,spyker
2007,11,11,138.0,6,mclaren
2007,12,1,137.0,6,ferrari
2007,12,2,77.0,0,bmw_sauber
2007,12,3,36.0,0,renault
2007,12,4,22.0,0,williams
2007,12,5,16.0,0,red_bull
2007,12,6,12.0,0,toyota
2007,12,7,4.0,0,super_aguri
2007,12,8,1.0,0,honda
2007,12,9,0.0,0,toro_rosso
2007,12,10,0.0,0,spyker
2007,12,11,148.0,6,mclaren
2007,13,1,143.0,6,ferrari
2007,13,2,86.0,0,bmw_sauber
2007,13,3,38.0,0,renault
2007,13,4,25.0,0,williams
2007,13,5,16.0,0,red_bull
2007,13,6,12.0,0,toyota
2007,13,7,4.0,0,super_aguri
2007,13,8,2.0,0,honda
2007,13,9,0.0,0,toro_rosso
2007,13,10,0.0,0,spyker
2007,13,11,166.0,7,mclaren
2007,14,1,161.0,7,ferrari
2007,14,2,90.0,0,bmw_sauber
2007,14,3,39.0,0,renault
2007,14,4,28.0,0,williams
2007,14,5,18.0,0,red_bull
2007,14,6,12.0,0,toyota
2007,14,7,4.0,0,super_aguri
2007,14,8,2.0,0,honda
2007,14,9,0.0,0,toro_rosso
2007,14,10,0.0,0,spyker
2007,14,11,192.0,7,mclaren
2007,15,1,170.0,7,ferrari
2007,15,2,92.0,0,bmw_sauber
2007,15,3,51.0,0,renault
2007,15,4,28.0,0,williams
2007,15,5,23.0,0,red_bull
2007,15,6,12.0,0,toyota
2007,15,7,4.0,0,super_aguri
2007,15,8,2.0,0,honda
2007,15,9,1.0,0,spyker
2007,15,10,0.0,0,toro_rosso
2007,15,11,202.0,8,mclaren
2007,16,1,186.0,8,ferrari
2007,16,2,94.0,0,bmw_sauber
2007,16,3,51.0,0,renault
2007,16,4,28.0,0,williams
2007,16,5,24.0,0,red_bull
2007,16,6,12.0,0,toyota
2007,16,7,8.0,0,toro_rosso
2007,16,8,6.0,0,honda
2007,16,9,4.0,0,super_aguri
2007,16,10,1.0,0,spyker
2007,16,11,210.0,8,mclaren
2007,17,1,204.0,9,ferrari
2007,17,2,101.0,0,bmw_sauber
2007,17,3,51.0,0,renault
2007,17,4,33.0,0,williams
2007,17,5,24.0,0,red_bull
2007,17,6,13.0,0,toyota
2007,17,7,8.0,0,toro_rosso
2007,17,8,6.0,0,honda
2007,17,9,4.0,0,super_aguri
2007,17,10,1.0,0,spyker
2007,17,11,218.0,8,mclaren
2008,1,1,14.0,1,mclaren
2008,1,2,9.0,0,williams
2008,1,3,8.0,0,bmw_sauber
2008,1,4,5.0,0,renault
2008,1,5,2.0,0,toro_rosso
2008,1,6,1.0,0,ferrari
2008,2,1,24.0,1,mclaren
2008,2,2,19.0,0,bmw_sauber
2008,2,3,11.0,1,ferrari
2008,2,4,9.0,0,williams
2008,2,5,6.0,0,renault
2008,2,6,5.0,0,toyota
2008,2,7,2.0,0,red_bull
2008,2,8,2.0,0,toro_rosso
2008,2,9,0.0,0,honda
2008,2,10,0.0,0,force_india
2008,2,11,0.0,0,super_aguri
2008,3,1,30.0,0,bmw_sauber
2008,3,2,29.0,2,ferrari
2008,3,3,28.0,1,mclaren
2008,3,4,10.0,0,williams
2008,3,5,8.0,0,toyota
2008,3,6,6.0,0,renault
2008,3,7,4.0,0,red_bull
2008,3,8,2.0,0,toro_rosso
2008,3,9,0.0,0,honda
2008,3,10,0.0,0,force_india
2008,3,11,0.0,0,super_aguri
2008,4,1,47.0,3,ferrari
2008,4,2,35.0,0,bmw_sauber
2008,4,3,34.0,1,mclaren
2008,4,4,12.0,0,williams
2008,4,5,9.0,0,toyota
2008,4,6,8.0,0,red_bull
2008,4,7,6.0,0,renault
2008,4,8,3.0,0,honda
2008,4,9,2.0,0,toro_rosso
2008,4,10,0.0,0,force_india
2008,4,11,0.0,0,super_aguri
2008,5,1,63.0,4,ferrari
2008,5,2,44.0,0,bmw_sauber
2008,5,3,42.0,1,mclaren
2008,5,4,13.0,0,williams
2008,5,5,10.0,0,red_bull
2008,5,6,9.0,0,toyota
2008,5,7,9.0,0,renault
2008,5,8,3.0,0,honda
2008,5,9,2.0,0,toro_rosso
2008,5,10,0.0,0,force_india
2008,5,11,0.0,0,super_aguri
2008,6,1,69.0,4,ferrari
2008,6,2,53.0,2,mclaren
2008,6,3,52.0,0,bmw_sauber
2008,6,4,15.0,0,williams
2008,6,5,15.0,0,red_bull
2008,6,6,9.0,0,toyota
2008,6,7,9.0,0,renault
2008,6,8,6.0,0,toro_rosso
2008,6,9,6.0,0,honda
2008,6,10,0.0,0,force_india
2008,6,11,0.0,0,super_aguri
2008,7,1,73.0,4,ferrari
2008,7,2,70.0,1,bmw_sauber
2008,7,3,53.0,2,mclaren
2008,7,4,21.0,0,red_bull
2008,7,5,17.0,0,toyota
2008,7,6,15.0,0,williams
2008,7,7,9.0,0,renault
2008,7,8,8.0,0,honda
2008,7,9,7.0,0,toro_rosso
2008,7,10,0.0,0,force_india
2008,7,11,0.0,0,super_aguri
2008,8,1,91.0,5,ferrari
2008,8,2,74.0,1,bmw_sauber
2008,8,3,58.0,2,mclaren
2008,8,4,24.0,0,red_bull
2008,8,5,23.0,0,toyota
2008,8,6,15.0,0,williams
2008,8,7,12.0,0,renault
2008,8,8,8.0,0,honda
2008,8,9,7.0,0,toro_rosso
2008,8,10,0.0,0,force_india
2008,8,11,0.0,0,super_aguri
2008,9,1,96.0,5,ferrari
2008,9,2,82.0,1,bmw_sauber
2008,9,3,72.0,3,mclaren
2008,9,4,25.0,0,toyota
2008,9,5,24.0,0,red_bull
2008,9,6,16.0,0,williams
2008,9,7,15.0,0,renault
2008,9,8,14.0,0,honda
2008,9,9,7.0,0,toro_rosso
2008,9,10,0.0,0,force_india
2008,9,11,0.0,0,super_aguri
2008,10,1,105.0,5,ferrari
2008,10,2,89.0,1,bmw_sauber
2008,10,3,86.0,4,mclaren
2008,10,4,25.0,0,toyota
2008,10,5,24.0,0,red_bull
2008,10,6,23.0,0,renault
2008,10,7,16.0,0,williams
2008,10,8,14.0,0,honda
2008,10,9,8.0,0,toro_rosso
2008,10,10,0.0,0,force_india
2008,10,11,0.0,0,super_aguri
2008,11,1,111.0,5,ferrari
2008,11,2,100.0,5,mclaren
2008,11,3,90.0,1,bmw_sauber
2008,11,4,35.0,0,toyota
2008,11,5,31.0,0,renault
2008,11,6,24.0,0,red_bull
2008,11,7,16.0,0,williams
2008,11,8,14.0,0,honda
2008,11,9,8.0,0,toro_rosso
2008,11,10,0.0,0,force_india
2008,11,11,0.0,0,super_aguri
2008,12,1,121.0,6,ferrari
2008,12,2,113.0,5,mclaren
2008,12,3,96.0,1,bmw_sauber
2008,12,4,41.0,0,toyota
2008,12,5,31.0,0,renault
2008,12,6,24.0,0,red_bull
2008,12,7,17.0,0,williams
2008,12,8,14.0,0,honda
2008,12,9,11.0,0,toro_rosso
2008,12,10,0.0,0,force_india
2008,12,11,0.0,0,super_aguri
2008,13,1,131.0,7,ferrari
2008,13,2,119.0,5,mclaren
2008,13,3,107.0,1,bmw_sauber
2008,13,4,41.0,0,toyota
2008,13,5,36.0,0,renault
2008,13,6,25.0,0,red_bull
2008,13,7,17.0,0,williams
2008,13,8,17.0,0,toro_rosso
2008,13,9,14.0,0,honda
2008,13,10,0.0,0,force_india
2008,13,11,0.0,0,super_aguri
2008,14,1,134.0,7,ferrari
2008,14,2,129.0,5,mclaren
2008,14,3,117.0,1,bmw_sauber
2008,14,4,41.0,0,toyota
2008,14,5,41.0,0,renault
2008,14,6,27.0,1,toro_rosso
2008,14,7,26.0,0,red_bull
2008,14,8,17.0,0,williams
2008,14,9,14.0,0,honda
2008,14,10,0.0,0,force_india
2008,14,11,0.0,0,super_aguri
2008,15,1,135.0,5,mclaren
2008,15,2,134.0,7,ferrari
2008,15,3,120.0,1,bmw_sauber
2008,15,4,51.0,1,renault
2008,15,5,46.0,0,toyota
2008,15,6,31.0,1,toro_rosso
